xflr5 v6.61

 Calculated polar for: pegasus32_85_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.315 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.6888, 0.01020, 0.00520,-0.1562,0.7755,0.8149,-0.8680, 0.0000, 0.0000, 0.0000, 0.4757
  0.500, 0.7336, 0.00999, 0.00513,-0.1532,0.7648,0.8900,-0.9144, 0.0000, 0.0000, 0.0000, 0.4570
  1.000, 0.7890, 0.00976, 0.00490,-0.1527,0.7539,1.0000,-0.9768, 0.0000, 0.0000, 0.0000, 0.4410
  1.500, 0.8481, 0.00978, 0.00480,-0.1533,0.7423,1.0000,-1.0422, 0.0000, 0.0000, 0.0000, 0.4277
  2.000, 0.9058, 0.00978, 0.00471,-0.1536,0.7294,1.0000,-1.1100, 0.0000, 0.0000, 0.0000, 0.4158
  2.500, 0.9624, 0.00976, 0.00461,-0.1537,0.7142,1.0000,-1.1787, 0.0000, 0.0000, 0.0000, 0.4052
  3.000, 1.0184, 0.00980, 0.00458,-0.1536,0.6984,1.0000,-1.2505, 0.0000, 0.0000, 0.0000, 0.3958
  3.500, 1.0732, 0.00989, 0.00463,-0.1533,0.6805,1.0000,-1.3341, 0.0000, 0.0000, 0.0000, 0.3872
  4.000, 1.1265, 0.01001, 0.00472,-0.1527,0.6575,1.0000,-1.4315, 0.0000, 0.0000, 0.0000, 0.3792
  4.500, 1.1779, 0.01024, 0.00489,-0.1518,0.6285,1.0000,-1.5339, 0.0000, 0.0000, 0.0000, 0.3719
  5.000, 1.2265, 0.01061, 0.00513,-0.1504,0.5903,1.0000,-1.6351, 0.0000, 0.0000, 0.0000, 0.3649


