xflr5 v6.61

 Calculated polar for: pegasus32_60_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.245 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.5406, 0.01087, 0.00577,-0.1222,0.7906,0.8900,-0.7664, 0.0000, 0.0000, 0.0000, 0.4751
  0.500, 0.5993, 0.01054, 0.00545,-0.1219,0.7785,1.0000,-0.8201, 0.0000, 0.0000, 0.0000, 0.4517
  1.000, 0.6597, 0.01053, 0.00527,-0.1229,0.7652,1.0000,-0.8832, 0.0000, 0.0000, 0.0000, 0.4341
  1.500, 0.7185, 0.01051, 0.00512,-0.1235,0.7511,1.0000,-0.9464, 0.0000, 0.0000, 0.0000, 0.4189
  2.000, 0.7765, 0.01050, 0.00499,-0.1237,0.7364,1.0000,-1.0130, 0.0000, 0.0000, 0.0000, 0.4058
  2.500, 0.8317, 0.01051, 0.00495,-0.1235,0.7175,1.0000,-1.0817, 0.0000, 0.0000, 0.0000, 0.3944
  3.000, 0.8876, 0.01051, 0.00487,-0.1232,0.6980,1.0000,-1.1594, 0.0000, 0.0000, 0.0000, 0.3841
  3.500, 0.9419, 0.01059, 0.00492,-0.1227,0.6754,1.0000,-1.2532, 0.0000, 0.0000, 0.0000, 0.3751
  4.000, 0.9954, 0.01071, 0.00498,-0.1221,0.6481,1.0000,-1.3536, 0.0000, 0.0000, 0.0000, 0.3668
  4.500, 1.0473, 0.01093, 0.00510,-0.1211,0.6147,1.0000,-1.4542, 0.0000, 0.0000, 0.0000, 0.3592
  5.000, 1.0964, 0.01132, 0.00536,-0.1197,0.5722,1.0000,-1.5673, 0.0000, 0.0000, 0.0000, 0.3522


