xflr5 v6.61

 Calculated polar for: pegasus32_90_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.525 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.7300, 0.00783, 0.00308,-0.1642,0.7463,0.7023,-0.8986, 0.0000, 0.0000, 0.0000, 0.4736
  0.500, 0.7842, 0.00770, 0.00312,-0.1635,0.7368,0.7931,-0.9523, 0.0000, 0.0000, 0.0000, 0.4565
  1.000, 0.8365, 0.00760, 0.00314,-0.1624,0.7259,0.8531,-1.0134, 0.0000, 0.0000, 0.0000, 0.4415
  1.500, 0.8840, 0.00731, 0.00302,-0.1601,0.7137,0.9686,-1.0720, 0.0000, 0.0000, 0.0000, 0.4278
  2.000, 0.9421, 0.00737, 0.00299,-0.1606,0.6993,1.0000,-1.1414, 0.0000, 0.0000, 0.0000, 0.4166
  2.500, 0.9990, 0.00750, 0.00304,-0.1609,0.6853,1.0000,-1.2107, 0.0000, 0.0000, 0.0000, 0.4065
  3.000, 1.0546, 0.00765, 0.00314,-0.1609,0.6680,1.0000,-1.2814, 0.0000, 0.0000, 0.0000, 0.3974
  3.500, 1.1090, 0.00784, 0.00327,-0.1607,0.6463,1.0000,-1.3665, 0.0000, 0.0000, 0.0000, 0.3890
  4.000, 1.1614, 0.00814, 0.00346,-0.1601,0.6178,1.0000,-1.4602, 0.0000, 0.0000, 0.0000, 0.3813
  4.500, 1.2108, 0.00858, 0.00375,-0.1589,0.5760,1.0000,-1.5611, 0.0000, 0.0000, 0.0000, 0.3741
  5.000, 1.2564, 0.00927, 0.00420,-0.1572,0.5271,1.0000,-1.6596, 0.0000, 0.0000, 0.0000, 0.3673


