xflr5 v6.61

 Calculated polar for: pegasus32_100_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.370 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.7723, 0.00979, 0.00482,-0.1753,0.7650,0.7486,-0.9266, 0.0000, 0.0000, 0.0000, 0.4758
  0.500, 0.8226, 0.00966, 0.00487,-0.1736,0.7564,0.8395,-0.9772, 0.0000, 0.0000, 0.0000, 0.4592
  1.000, 0.8704, 0.00926, 0.00458,-0.1711,0.7480,1.0000,-1.0361, 0.0000, 0.0000, 0.0000, 0.4440
  1.500, 0.9291, 0.00929, 0.00450,-0.1718,0.7373,1.0000,-1.1031, 0.0000, 0.0000, 0.0000, 0.4316
  2.000, 0.9863, 0.00929, 0.00442,-0.1720,0.7249,1.0000,-1.1727, 0.0000, 0.0000, 0.0000, 0.4205
  2.500, 1.0427, 0.00930, 0.00437,-0.1721,0.7114,1.0000,-1.2426, 0.0000, 0.0000, 0.0000, 0.4104
  3.000, 1.0984, 0.00937, 0.00439,-0.1721,0.6976,1.0000,-1.3126, 0.0000, 0.0000, 0.0000, 0.4014
  3.500, 1.1530, 0.00948, 0.00446,-0.1718,0.6814,1.0000,-1.3967, 0.0000, 0.0000, 0.0000, 0.3931
  4.000, 1.2057, 0.00963, 0.00460,-0.1712,0.6603,1.0000,-1.4825, 0.0000, 0.0000, 0.0000, 0.3854
  4.500, 1.2570, 0.00985, 0.00477,-0.1704,0.6337,1.0000,-1.5799, 0.0000, 0.0000, 0.0000, 0.3782
  5.000, 1.3049, 0.01022, 0.00502,-0.1689,0.5965,1.0000,-1.6817, 0.0000, 0.0000, 0.0000, 0.3713


