xflr5 v6.61

 Calculated polar for: pegasus32_75_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.555 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.6522, 0.00727, 0.00267,-0.1459,0.7408,0.7305,-0.8452, 0.0000, 0.0000, 0.0000, 0.4725
  0.500, 0.7065, 0.00720, 0.00271,-0.1453,0.7300,0.8003,-0.8984, 0.0000, 0.0000, 0.0000, 0.4537
  1.000, 0.7594, 0.00712, 0.00272,-0.1443,0.7182,0.8529,-0.9587, 0.0000, 0.0000, 0.0000, 0.4374
  1.500, 0.8077, 0.00697, 0.00268,-0.1422,0.7041,0.9159,-1.0166, 0.0000, 0.0000, 0.0000, 0.4229
  2.000, 0.8652, 0.00691, 0.00261,-0.1424,0.6879,1.0000,-1.0829, 0.0000, 0.0000, 0.0000, 0.4108
  2.500, 0.9221, 0.00706, 0.00268,-0.1427,0.6712,1.0000,-1.1535, 0.0000, 0.0000, 0.0000, 0.4004
  3.000, 0.9778, 0.00724, 0.00278,-0.1427,0.6498,1.0000,-1.2278, 0.0000, 0.0000, 0.0000, 0.3910
  3.500, 1.0319, 0.00749, 0.00293,-0.1424,0.6222,1.0000,-1.3183, 0.0000, 0.0000, 0.0000, 0.3824
  4.000, 1.0836, 0.00787, 0.00316,-0.1417,0.5831,1.0000,-1.4186, 0.0000, 0.0000, 0.0000, 0.3746
  4.500, 1.1322, 0.00846, 0.00351,-0.1405,0.5360,1.0000,-1.5175, 0.0000, 0.0000, 0.0000, 0.3672
  5.000, 1.1799, 0.00913, 0.00398,-0.1392,0.4887,1.0000,-1.6168, 0.0000, 0.0000, 0.0000, 0.3605


