xflr5 v6.61

 Calculated polar for: pegasus32_0_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.495 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.2492, 0.00660, 0.00193,-0.0517,0.7143,0.8113,-0.5777, 0.0000, 0.0000, 0.0000, 0.4564
  0.500, 0.3007, 0.00661, 0.00194,-0.0503,0.6884,0.8466,-0.6236, 0.0000, 0.0000, 0.0000, 0.4153
  1.000, 0.3516, 0.00666, 0.00194,-0.0487,0.6581,0.8766,-0.6774, 0.0000, 0.0000, 0.0000, 0.3861
  1.500, 0.4004, 0.00674, 0.00195,-0.0467,0.6202,0.9091,-0.7378, 0.0000, 0.0000, 0.0000, 0.3637
  2.000, 0.4506, 0.00688, 0.00199,-0.0450,0.5798,0.9404,-0.8090, 0.0000, 0.0000, 0.0000, 0.3465
  2.500, 0.5147, 0.00715, 0.00209,-0.0466,0.5333,0.9676,-0.8954, 0.0000, 0.0000, 0.0000, 0.3368
  3.000, 0.5887, 0.00751, 0.00225,-0.0507,0.4872,0.9854,-1.0168, 0.0000, 0.0000, 0.0000, 0.3319
  3.500, 0.6652, 0.00789, 0.00245,-0.0555,0.4423,0.9997,-1.1492, 0.0000, 0.0000, 0.0000, 0.3289
  4.000, 0.7045, 0.00828, 0.00267,-0.0526,0.4015,1.0000,-1.2861, 0.0000, 0.0000, 0.0000, 0.3197
  4.500, 0.7495, 0.00876, 0.00297,-0.0507,0.3595,1.0000,-1.4602, 0.0000, 0.0000, 0.0000, 0.3122
  5.000, 0.7957, 0.00936, 0.00335,-0.0491,0.3101,1.0000,-1.7870, 0.0000, 0.0000, 0.0000, 0.3058


