xflr5 v6.61

 Calculated polar for: pegasus32_100_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.7622, 0.01125, 0.00617,-0.1741,0.7768,0.7911,-0.9184, 0.0000, 0.0000, 0.0000, 0.4774
  0.500, 0.8056, 0.01106, 0.00617,-0.1708,0.7673,0.8851,-0.9635, 0.0000, 0.0000, 0.0000, 0.4602
  1.000, 0.8615, 0.01083, 0.00589,-0.1704,0.7586,1.0000,-1.0274, 0.0000, 0.0000, 0.0000, 0.4453
  1.500, 0.9225, 0.01076, 0.00566,-0.1714,0.7494,1.0000,-1.0958, 0.0000, 0.0000, 0.0000, 0.4325
  2.000, 0.9794, 0.01076, 0.00559,-0.1715,0.7374,1.0000,-1.1650, 0.0000, 0.0000, 0.0000, 0.4213
  2.500, 1.0361, 0.01069, 0.00544,-0.1716,0.7241,1.0000,-1.2352, 0.0000, 0.0000, 0.0000, 0.4110
  3.000, 1.0921, 0.01067, 0.00536,-0.1715,0.7102,1.0000,-1.3056, 0.0000, 0.0000, 0.0000, 0.4017
  3.500, 1.1465, 0.01072, 0.00539,-0.1711,0.6948,1.0000,-1.3884, 0.0000, 0.0000, 0.0000, 0.3933
  4.000, 1.1991, 0.01080, 0.00548,-0.1704,0.6753,1.0000,-1.4741, 0.0000, 0.0000, 0.0000, 0.3855
  4.500, 1.2512, 0.01093, 0.00558,-0.1696,0.6526,1.0000,-1.5712, 0.0000, 0.0000, 0.0000, 0.3782
  5.000, 1.3002, 0.01115, 0.00573,-0.1682,0.6207,1.0000,-1.6741, 0.0000, 0.0000, 0.0000, 0.3713


