xflr5 v6.61

 Calculated polar for: pegasus32_65_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.195 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.5469, 0.01314, 0.00785,-0.1260,0.8045,0.9553,-0.7684, 0.0000, 0.0000, 0.0000, 0.4794
  0.500, 0.6135, 0.01310, 0.00763,-0.1284,0.7926,1.0000,-0.8254, 0.0000, 0.0000, 0.0000, 0.4576
  1.000, 0.6735, 0.01305, 0.00741,-0.1291,0.7798,1.0000,-0.8887, 0.0000, 0.0000, 0.0000, 0.4394
  1.500, 0.7324, 0.01296, 0.00719,-0.1294,0.7663,1.0000,-0.9522, 0.0000, 0.0000, 0.0000, 0.4238
  2.000, 0.7908, 0.01284, 0.00695,-0.1294,0.7518,1.0000,-1.0182, 0.0000, 0.0000, 0.0000, 0.4102
  2.500, 0.8490, 0.01269, 0.00670,-0.1294,0.7366,1.0000,-1.0897, 0.0000, 0.0000, 0.0000, 0.3984
  3.000, 0.9034, 0.01262, 0.00661,-0.1288,0.7168,1.0000,-1.1645, 0.0000, 0.0000, 0.0000, 0.3879
  3.500, 0.9598, 0.01249, 0.00641,-0.1284,0.6973,1.0000,-1.2548, 0.0000, 0.0000, 0.0000, 0.3785
  4.000, 1.0132, 0.01251, 0.00642,-0.1276,0.6733,1.0000,-1.3553, 0.0000, 0.0000, 0.0000, 0.3701
  4.500, 1.0663, 0.01253, 0.00639,-0.1267,0.6450,1.0000,-1.4576, 0.0000, 0.0000, 0.0000, 0.3623
  5.000, 1.1167, 0.01273, 0.00653,-0.1254,0.6090,1.0000,-1.5658, 0.0000, 0.0000, 0.0000, 0.3552


