xflr5 v6.61

 Calculated polar for: pegasus32_25_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.540 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.3875, 0.00659, 0.00204,-0.0841,0.7274,0.7909,-0.6673, 0.0000, 0.0000, 0.0000, 0.4658
  0.500, 0.4413, 0.00658, 0.00206,-0.0833,0.7108,0.8306,-0.7169, 0.0000, 0.0000, 0.0000, 0.4368
  1.000, 0.4942, 0.00658, 0.00209,-0.0822,0.6923,0.8672,-0.7730, 0.0000, 0.0000, 0.0000, 0.4139
  1.500, 0.5446, 0.00658, 0.00210,-0.0805,0.6671,0.9025,-0.8319, 0.0000, 0.0000, 0.0000, 0.3950
  2.000, 0.5934, 0.00658, 0.00208,-0.0785,0.6349,0.9483,-0.8963, 0.0000, 0.0000, 0.0000, 0.3789
  2.500, 0.6609, 0.00676, 0.00207,-0.0810,0.5892,1.0000,-0.9852, 0.0000, 0.0000, 0.0000, 0.3687
  3.000, 0.7148, 0.00713, 0.00222,-0.0809,0.5440,1.0000,-1.0735, 0.0000, 0.0000, 0.0000, 0.3588
  3.500, 0.7681, 0.00754, 0.00244,-0.0806,0.5030,1.0000,-1.1753, 0.0000, 0.0000, 0.0000, 0.3501
  4.000, 0.8208, 0.00802, 0.00273,-0.0802,0.4609,1.0000,-1.2871, 0.0000, 0.0000, 0.0000, 0.3424
  5.000, 0.9244, 0.00912, 0.00347,-0.0792,0.3773,1.0000,-1.5899, 0.0000, 0.0000, 0.0000, 0.3294


