xflr5 v6.61

 Calculated polar for: pegasus32_35_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.220 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.4040, 0.01064, 0.00544,-0.0895,0.7971,0.9245,-0.6752, 0.0000, 0.0000, 0.0000, 0.4706
  0.500, 0.4765, 0.01040, 0.00511,-0.0921,0.7829,0.9791,-0.7362, 0.0000, 0.0000, 0.0000, 0.4416
  1.000, 0.5426, 0.01029, 0.00485,-0.0944,0.7661,1.0000,-0.8008, 0.0000, 0.0000, 0.0000, 0.4218
  1.500, 0.5985, 0.01028, 0.00468,-0.0945,0.7493,1.0000,-0.8613, 0.0000, 0.0000, 0.0000, 0.4051
  2.000, 0.6532, 0.01034, 0.00467,-0.0943,0.7293,1.0000,-0.9262, 0.0000, 0.0000, 0.0000, 0.3911
  2.500, 0.7092, 0.01035, 0.00456,-0.0941,0.7086,1.0000,-1.0009, 0.0000, 0.0000, 0.0000, 0.3789
  3.000, 0.7637, 0.01042, 0.00455,-0.0936,0.6842,1.0000,-1.0859, 0.0000, 0.0000, 0.0000, 0.3682
  3.500, 0.8176, 0.01055, 0.00461,-0.0930,0.6571,1.0000,-1.1825, 0.0000, 0.0000, 0.0000, 0.3589
  4.000, 0.8698, 0.01073, 0.00470,-0.0921,0.6214,1.0000,-1.2879, 0.0000, 0.0000, 0.0000, 0.3505
  4.500, 0.9208, 0.01104, 0.00487,-0.0910,0.5803,1.0000,-1.4010, 0.0000, 0.0000, 0.0000, 0.3429
  5.000, 0.9704, 0.01153, 0.00518,-0.0897,0.5369,1.0000,-1.5562, 0.0000, 0.0000, 0.0000, 0.3360


