xflr5 v6.61

 Calculated polar for: pegasus32_70_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.0892, 0.03731, 0.02674,-0.0726,1.0000,1.0000,-1.1334, 0.0000, 0.0000, 0.0000, 1.0686
  0.500, 0.1361, 0.03931, 0.02792,-0.0746,1.0000,1.0000,-0.9622, 0.0000, 0.0000, 0.0000, 0.7993
  1.000, 0.1790, 0.04154, 0.02955,-0.0762,1.0000,1.0000,-0.7978, 0.0000, 0.0000, 0.0000, 0.6747
  1.500, 0.2190, 0.04401, 0.03158,-0.0775,1.0000,1.0000,-0.6423, 0.0000, 0.0000, 0.0000, 0.6017
  2.000, 0.2565, 0.04674, 0.03398,-0.0788,1.0000,1.0000,-0.5632, 0.0000, 0.0000, 0.0000, 0.5538
  2.500, 0.2917, 0.04976, 0.03675,-0.0800,1.0000,1.0000,-0.5910, 0.0000, 0.0000, 0.0000, 0.5200
  3.000, 0.3248, 0.05307, 0.03988,-0.0812,1.0000,1.0000,-0.6153, 0.0000, 0.0000, 0.0000, 0.4952
  3.500, 0.3560, 0.05668, 0.04338,-0.0825,1.0000,1.0000,-0.6383, 0.0000, 0.0000, 0.0000, 0.4763
  4.000, 0.3853, 0.06060, 0.04723,-0.0838,1.0000,1.0000,-0.6605, 0.0000, 0.0000, 0.0000, 0.4616
  4.500, 0.4129, 0.06482, 0.05143,-0.0853,1.0000,1.0000,-0.6799, 0.0000, 0.0000, 0.0000, 0.4499
  5.000, 0.4392, 0.06935, 0.05597,-0.0868,1.0000,1.0000,-0.7023, 0.0000, 0.0000, 0.0000, 0.4405


