xflr5 v6.61

 Calculated polar for: pegasus32_65_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.560 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.5996, 0.00705, 0.00248,-0.1336,0.7385,0.7484,-0.8094, 0.0000, 0.0000, 0.0000, 0.4716
  0.500, 0.6540, 0.00699, 0.00252,-0.1330,0.7266,0.8056,-0.8621, 0.0000, 0.0000, 0.0000, 0.4514
  1.000, 0.7068, 0.00692, 0.00253,-0.1320,0.7136,0.8560,-0.9215, 0.0000, 0.0000, 0.0000, 0.4342
  1.500, 0.7563, 0.00682, 0.00251,-0.1302,0.6984,0.9097,-0.9795, 0.0000, 0.0000, 0.0000, 0.4190
  2.000, 0.8132, 0.00675, 0.00244,-0.1301,0.6812,1.0000,-1.0458, 0.0000, 0.0000, 0.0000, 0.4063
  2.500, 0.8703, 0.00689, 0.00252,-0.1305,0.6618,1.0000,-1.1163, 0.0000, 0.0000, 0.0000, 0.3957
  3.000, 0.9259, 0.00709, 0.00263,-0.1305,0.6379,1.0000,-1.1934, 0.0000, 0.0000, 0.0000, 0.3861
  3.500, 0.9792, 0.00740, 0.00278,-0.1300,0.6026,1.0000,-1.2897, 0.0000, 0.0000, 0.0000, 0.3774
  4.000, 1.0307, 0.00784, 0.00303,-0.1293,0.5597,1.0000,-1.3889, 0.0000, 0.0000, 0.0000, 0.3694
  4.500, 1.0802, 0.00843, 0.00340,-0.1283,0.5133,1.0000,-1.4878, 0.0000, 0.0000, 0.0000, 0.3621
  5.000, 1.1285, 0.00911, 0.00386,-0.1271,0.4667,1.0000,-1.5956, 0.0000, 0.0000, 0.0000, 0.3554


