xflr5 v6.61

 Calculated polar for: pegasus32_75_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.475 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.6497, 0.00782, 0.00311,-0.1456,0.7503,0.7601,-0.8430, 0.0000, 0.0000, 0.0000, 0.4729
  0.500, 0.7026, 0.00773, 0.00313,-0.1446,0.7392,0.8229,-0.8952, 0.0000, 0.0000, 0.0000, 0.4539
  1.000, 0.7531, 0.00760, 0.00311,-0.1430,0.7273,0.8804,-0.9539, 0.0000, 0.0000, 0.0000, 0.4373
  1.500, 0.8053, 0.00737, 0.00296,-0.1417,0.7143,1.0000,-1.0144, 0.0000, 0.0000, 0.0000, 0.4228
  2.000, 0.8631, 0.00744, 0.00293,-0.1421,0.6983,1.0000,-1.0808, 0.0000, 0.0000, 0.0000, 0.4109
  2.500, 0.9200, 0.00757, 0.00298,-0.1424,0.6823,1.0000,-1.1512, 0.0000, 0.0000, 0.0000, 0.4004
  3.000, 0.9756, 0.00772, 0.00309,-0.1424,0.6620,1.0000,-1.2253, 0.0000, 0.0000, 0.0000, 0.3910
  3.500, 1.0300, 0.00793, 0.00321,-0.1421,0.6373,1.0000,-1.3149, 0.0000, 0.0000, 0.0000, 0.3824
  4.000, 1.0822, 0.00825, 0.00340,-0.1415,0.6042,1.0000,-1.4157, 0.0000, 0.0000, 0.0000, 0.3745
  4.500, 1.1318, 0.00873, 0.00370,-0.1404,0.5595,1.0000,-1.5156, 0.0000, 0.0000, 0.0000, 0.3672
  5.000, 1.1784, 0.00942, 0.00415,-0.1388,0.5107,1.0000,-1.6139, 0.0000, 0.0000, 0.0000, 0.3603


