xflr5 v6.61

 Calculated polar for: pegasus32_20_revT

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.415 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.3568, 0.00731, 0.00257,-0.0770,0.7448,0.8270,-0.6463, 0.0000, 0.0000, 0.0000, 0.4647
  0.500, 0.4080, 0.00727, 0.00257,-0.0754,0.7274,0.8676,-0.6941, 0.0000, 0.0000, 0.0000, 0.4330
  1.000, 0.4581, 0.00724, 0.00254,-0.0736,0.7097,0.9018,-0.7480, 0.0000, 0.0000, 0.0000, 0.4082
  1.500, 0.5073, 0.00718, 0.00251,-0.0715,0.6886,0.9437,-0.8057, 0.0000, 0.0000, 0.0000, 0.3880
  2.000, 0.5766, 0.00718, 0.00242,-0.0740,0.6596,0.9850,-0.8848, 0.0000, 0.0000, 0.0000, 0.3750
  2.500, 0.6378, 0.00733, 0.00239,-0.0754,0.6204,1.0000,-0.9697, 0.0000, 0.0000, 0.0000, 0.3644
  3.000, 0.6903, 0.00765, 0.00249,-0.0750,0.5776,1.0000,-1.0568, 0.0000, 0.0000, 0.0000, 0.3543
  3.500, 0.7430, 0.00803, 0.00268,-0.0745,0.5344,1.0000,-1.1616, 0.0000, 0.0000, 0.0000, 0.3455
  4.000, 0.7953, 0.00848, 0.00295,-0.0740,0.4938,1.0000,-1.2724, 0.0000, 0.0000, 0.0000, 0.3378
  4.500, 0.8470, 0.00898, 0.00329,-0.0734,0.4506,1.0000,-1.4212, 0.0000, 0.0000, 0.0000, 0.3310
  5.000, 0.8979, 0.00955, 0.00370,-0.0728,0.4073,1.0000,-1.5935, 0.0000, 0.0000, 0.0000, 0.3248


