xflr5 v6.61

 Calculated polar for: dae31_100_dae41

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.260 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.7224, 0.01485, 0.00771,-0.1568,0.7514,0.0911,-0.9273, 0.0000, 0.0000, 0.0000, 0.4661
  0.500, 0.7724, 0.01379, 0.00775,-0.1563,0.7403,0.4337,-0.9680, 0.0000, 0.0000, 0.0000, 0.4506
  1.500, 0.8858, 0.01236, 0.00711,-0.1554,0.7224,1.0000,-1.0719, 0.0000, 0.0000, 0.0000, 0.4223
  2.000, 0.9465, 0.01205, 0.00655,-0.1557,0.7144,1.0000,-1.1324, 0.0000, 0.0000, 0.0000, 0.4106
  2.500, 0.9988, 0.01208, 0.00650,-0.1548,0.7010,1.0000,-1.1900, 0.0000, 0.0000, 0.0000, 0.4005
  3.000, 1.0532, 0.01205, 0.00638,-0.1542,0.6880,1.0000,-1.2562, 0.0000, 0.0000, 0.0000, 0.3912
  3.500, 1.1087, 0.01198, 0.00619,-0.1538,0.6746,1.0000,-1.3305, 0.0000, 0.0000, 0.0000, 0.3828
  4.000, 1.1631, 0.01196, 0.00608,-0.1532,0.6592,1.0000,-1.4109, 0.0000, 0.0000, 0.0000, 0.3751
  4.500, 1.2144, 0.01207, 0.00613,-0.1522,0.6408,1.0000,-1.4946, 0.0000, 0.0000, 0.0000, 0.3680
  5.000, 1.2637, 0.01227, 0.00631,-0.1509,0.6198,1.0000,-1.5842, 0.0000, 0.0000, 0.0000, 0.3614
  5.500, 1.3118, 0.01256, 0.00654,-0.1494,0.5969,1.0000,-1.6831, 0.0000, 0.0000, 0.0000, 0.3551
  6.000, 1.3591, 0.01294, 0.00682,-0.1478,0.5728,1.0000,-1.7898, 0.0000, 0.0000, 0.0000, 0.3492
  6.500, 1.4017, 0.01348, 0.00733,-0.1456,0.5461,1.0000,-1.8982, 0.0000, 0.0000, 0.0000, 0.3435
  7.000, 1.4418, 0.01414, 0.00788,-0.1429,0.5183,1.0000,-2.0115, 0.0000, 0.0000, 0.0000, 0.3380
  7.500, 1.4760, 0.01492, 0.00863,-0.1393,0.4890,1.0000,-2.1256, 0.0000, 0.0000, 0.0000, 0.3325
  8.000, 1.5044, 0.01585, 0.00946,-0.1348,0.4604,1.0000,-2.2411, 0.0000, 0.0000, 0.0000, 0.3269
  8.500, 1.5235, 0.01694, 0.01052,-0.1289,0.4315,1.0000,-2.3507, 0.0000, 0.0000, 0.0000, 0.3211
  9.000, 1.5413, 0.01832, 0.01185,-0.1234,0.4028,1.0000,-2.4807, 0.0000, 0.0000, 0.0000, 0.3157
  9.500, 1.5569, 0.02002, 0.01347,-0.1181,0.3734,1.0000,-2.6298, 0.0000, 0.0000, 0.0000, 0.3106
 10.000, 1.5725, 0.02195, 0.01538,-0.1132,0.3439,1.0000,-2.7888, 0.0000, 0.0000, 0.0000, 0.3058


