xflr5 v6.61

 Calculated polar for: dae31_15_dae41

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.310 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.3954, 0.00831, 0.00359,-0.0782,0.7311,0.9778,-0.6853, 0.0000, 0.0000, 0.0000, 0.4468
  0.500, 0.4696, 0.00827, 0.00334,-0.0820,0.7168,1.0000,-0.7441, 0.0000, 0.0000, 0.0000, 0.4228
  1.000, 0.5190, 0.00833, 0.00326,-0.0806,0.7007,1.0000,-0.7931, 0.0000, 0.0000, 0.0000, 0.4029
  1.500, 0.5700, 0.00842, 0.00321,-0.0794,0.6838,1.0000,-0.8493, 0.0000, 0.0000, 0.0000, 0.3865
  2.500, 0.6745, 0.00868, 0.00326,-0.0776,0.6451,1.0000,-0.9852, 0.0000, 0.0000, 0.0000, 0.3611
  3.000, 0.7270, 0.00884, 0.00335,-0.0768,0.6228,1.0000,-1.0644, 0.0000, 0.0000, 0.0000, 0.3512
  3.500, 0.7795, 0.00907, 0.00345,-0.0759,0.5995,1.0000,-1.1524, 0.0000, 0.0000, 0.0000, 0.3425
  4.000, 0.8316, 0.00933, 0.00366,-0.0751,0.5734,1.0000,-1.2507, 0.0000, 0.0000, 0.0000, 0.3349
  4.500, 0.8831, 0.00967, 0.00389,-0.0742,0.5466,1.0000,-1.3638, 0.0000, 0.0000, 0.0000, 0.3280
  5.000, 0.9338, 0.01005, 0.00420,-0.0732,0.5167,1.0000,-1.5089, 0.0000, 0.0000, 0.0000, 0.3218
  5.500, 0.9834, 0.01050, 0.00459,-0.0721,0.4845,1.0000,-1.6751, 0.0000, 0.0000, 0.0000, 0.3162
  6.000, 1.0314, 0.01104, 0.00503,-0.0708,0.4492,1.0000,-1.8610, 0.0000, 0.0000, 0.0000, 0.3109
  6.500, 1.0775, 0.01168, 0.00558,-0.0693,0.4089,1.0000,-2.0735, 0.0000, 0.0000, 0.0000, 0.3059
  7.000, 1.1208, 0.01249, 0.00622,-0.0674,0.3649,1.0000,-2.3004, 0.0000, 0.0000, 0.0000, 0.3011
  7.500, 1.1619, 0.01340, 0.00700,-0.0653,0.3192,1.0000,-2.5392, 0.0000, 0.0000, 0.0000, 0.2965
  8.000, 1.1993, 0.01449, 0.00791,-0.0627,0.2734,1.0000,-2.7888, 0.0000, 0.0000, 0.0000, 0.2919
  8.500, 1.2324, 0.01574, 0.00899,-0.0595,0.2309,1.0000,-3.0439, 0.0000, 0.0000, 0.0000, 0.2872
  9.000, 1.2617, 0.01705, 0.01017,-0.0559,0.1926,1.0000,-3.2934, 0.0000, 0.0000, 0.0000, 0.2825
  9.500, 1.2831, 0.01851, 0.01152,-0.0511,0.1606,1.0000,-3.5249, 0.0000, 0.0000, 0.0000, 0.2773
 10.000, 1.3027, 0.02024, 0.01317,-0.0467,0.1319,1.0000,-3.7670, 0.0000, 0.0000, 0.0000, 0.2726


