xflr5 v6.61

 Calculated polar for: dae31_90_dae41

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.535 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.6994, 0.00907, 0.00291,-0.1470,0.7171,0.1359,-0.9139, 0.0000, 0.0000, 0.0000, 0.4589
  0.500, 0.7544, 0.00844, 0.00291,-0.1471,0.7069,0.3667,-0.9587, 0.0000, 0.0000, 0.0000, 0.4431
  1.000, 0.8098, 0.00715, 0.00298,-0.1469,0.6968,1.0000,-1.0083, 0.0000, 0.0000, 0.0000, 0.4288
  1.500, 0.8656, 0.00721, 0.00289,-0.1467,0.6845,1.0000,-1.0621, 0.0000, 0.0000, 0.0000, 0.4162
  2.000, 0.9209, 0.00732, 0.00290,-0.1465,0.6709,1.0000,-1.1185, 0.0000, 0.0000, 0.0000, 0.4051
  2.500, 0.9757, 0.00746, 0.00293,-0.1462,0.6563,1.0000,-1.1797, 0.0000, 0.0000, 0.0000, 0.3952
  3.000, 1.0298, 0.00764, 0.00300,-0.1458,0.6395,1.0000,-1.2477, 0.0000, 0.0000, 0.0000, 0.3863
  3.500, 1.0829, 0.00785, 0.00312,-0.1452,0.6200,1.0000,-1.3221, 0.0000, 0.0000, 0.0000, 0.3782
  4.000, 1.1348, 0.00813, 0.00330,-0.1445,0.5982,1.0000,-1.4025, 0.0000, 0.0000, 0.0000, 0.3707
  4.500, 1.1852, 0.00849, 0.00355,-0.1435,0.5745,1.0000,-1.4880, 0.0000, 0.0000, 0.0000, 0.3638
  5.000, 1.2342, 0.00891, 0.00387,-0.1423,0.5495,1.0000,-1.5817, 0.0000, 0.0000, 0.0000, 0.3573
  5.500, 1.2813, 0.00939, 0.00426,-0.1409,0.5223,1.0000,-1.6840, 0.0000, 0.0000, 0.0000, 0.3513
  6.000, 1.3259, 0.00997, 0.00473,-0.1390,0.4945,1.0000,-1.7908, 0.0000, 0.0000, 0.0000, 0.3454
  6.500, 1.3678, 0.01061, 0.00527,-0.1367,0.4650,1.0000,-1.9020, 0.0000, 0.0000, 0.0000, 0.3398
  7.000, 1.4065, 0.01131, 0.00589,-0.1339,0.4358,1.0000,-2.0188, 0.0000, 0.0000, 0.0000, 0.3343
  8.000, 1.4628, 0.01305, 0.00744,-0.1247,0.3770,1.0000,-2.2563, 0.0000, 0.0000, 0.0000, 0.3228
  8.500, 1.4844, 0.01422, 0.00852,-0.1195,0.3478,1.0000,-2.3893, 0.0000, 0.0000, 0.0000, 0.3173
  9.000, 1.5044, 0.01568, 0.00987,-0.1145,0.3179,1.0000,-2.5444, 0.0000, 0.0000, 0.0000, 0.3121
  9.500, 1.5258, 0.01727, 0.01138,-0.1102,0.2879,1.0000,-2.7230, 0.0000, 0.0000, 0.0000, 0.3073
 10.000, 1.5460, 0.01906, 0.01309,-0.1060,0.2592,1.0000,-2.9109, 0.0000, 0.0000, 0.0000, 0.3028


