xflr5 v6.61

 Calculated polar for: dae31_95_dae41

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.355 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.7135, 0.01151, 0.00487,-0.1520,0.7367,0.1168,-0.9228, 0.0000, 0.0000, 0.0000, 0.4619
  0.500, 0.7672, 0.01065, 0.00491,-0.1520,0.7277,0.4400,-0.9666, 0.0000, 0.0000, 0.0000, 0.4463
  1.500, 0.8793, 0.00941, 0.00458,-0.1513,0.7078,1.0000,-1.0699, 0.0000, 0.0000, 0.0000, 0.4189
  2.000, 0.9359, 0.00937, 0.00435,-0.1511,0.6967,1.0000,-1.1274, 0.0000, 0.0000, 0.0000, 0.4076
  2.500, 0.9898, 0.00944, 0.00435,-0.1506,0.6828,1.0000,-1.1872, 0.0000, 0.0000, 0.0000, 0.3976
  3.000, 1.0440, 0.00953, 0.00434,-0.1501,0.6685,1.0000,-1.2545, 0.0000, 0.0000, 0.0000, 0.3886
  3.500, 1.0977, 0.00965, 0.00436,-0.1495,0.6527,1.0000,-1.3282, 0.0000, 0.0000, 0.0000, 0.3803
  4.000, 1.1499, 0.00982, 0.00445,-0.1488,0.6340,1.0000,-1.4077, 0.0000, 0.0000, 0.0000, 0.3728
  4.500, 1.2006, 0.01006, 0.00463,-0.1478,0.6130,1.0000,-1.4921, 0.0000, 0.0000, 0.0000, 0.3658
  5.000, 1.2499, 0.01038, 0.00487,-0.1465,0.5900,1.0000,-1.5841, 0.0000, 0.0000, 0.0000, 0.3592
  5.500, 1.2972, 0.01081, 0.00519,-0.1450,0.5655,1.0000,-1.6844, 0.0000, 0.0000, 0.0000, 0.3530
  6.000, 1.3420, 0.01132, 0.00564,-0.1431,0.5391,1.0000,-1.7903, 0.0000, 0.0000, 0.0000, 0.3472
  6.500, 1.3835, 0.01194, 0.00617,-0.1407,0.5111,1.0000,-1.8988, 0.0000, 0.0000, 0.0000, 0.3415
  7.000, 1.4213, 0.01265, 0.00680,-0.1377,0.4825,1.0000,-2.0113, 0.0000, 0.0000, 0.0000, 0.3359
  7.500, 1.4534, 0.01348, 0.00755,-0.1338,0.4533,1.0000,-2.1252, 0.0000, 0.0000, 0.0000, 0.3303
  8.000, 1.4767, 0.01439, 0.00840,-0.1283,0.4251,1.0000,-2.2361, 0.0000, 0.0000, 0.0000, 0.3243
  8.500, 1.4951, 0.01560, 0.00953,-0.1225,0.3965,1.0000,-2.3511, 0.0000, 0.0000, 0.0000, 0.3186
  9.000, 1.5146, 0.01700, 0.01087,-0.1174,0.3673,1.0000,-2.4906, 0.0000, 0.0000, 0.0000, 0.3133
  9.500, 1.5311, 0.01875, 0.01254,-0.1124,0.3381,1.0000,-2.6455, 0.0000, 0.0000, 0.0000, 0.3083
 10.000, 1.5485, 0.02066, 0.01439,-0.1079,0.3084,1.0000,-2.8183, 0.0000, 0.0000, 0.0000, 0.3037


