xflr5 v6.61

 Calculated polar for: dae31_10_dae41

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.330 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.3593, 0.00801, 0.00337,-0.0701,0.7243,0.9572,-0.6631, 0.0000, 0.0000, 0.0000, 0.4439
  0.500, 0.4558, 0.00793, 0.00313,-0.0783,0.7093,1.0000,-0.7345, 0.0000, 0.0000, 0.0000, 0.4199
  1.000, 0.5033, 0.00799, 0.00304,-0.0766,0.6930,1.0000,-0.7832, 0.0000, 0.0000, 0.0000, 0.3998
  1.500, 0.5529, 0.00809, 0.00300,-0.0752,0.6753,1.0000,-0.8391, 0.0000, 0.0000, 0.0000, 0.3832
  2.000, 0.6039, 0.00820, 0.00300,-0.0741,0.6563,1.0000,-0.9034, 0.0000, 0.0000, 0.0000, 0.3693
  2.500, 0.6557, 0.00835, 0.00303,-0.0731,0.6357,1.0000,-0.9756, 0.0000, 0.0000, 0.0000, 0.3576
  3.000, 0.7079, 0.00855, 0.00311,-0.0722,0.6136,1.0000,-1.0561, 0.0000, 0.0000, 0.0000, 0.3476
  3.500, 0.7601, 0.00877, 0.00327,-0.0714,0.5886,1.0000,-1.1454, 0.0000, 0.0000, 0.0000, 0.3390
  4.000, 0.8120, 0.00906, 0.00345,-0.0705,0.5630,1.0000,-1.2451, 0.0000, 0.0000, 0.0000, 0.3314
  4.500, 0.8635, 0.00939, 0.00371,-0.0696,0.5346,1.0000,-1.3673, 0.0000, 0.0000, 0.0000, 0.3247
  5.000, 0.9143, 0.00977, 0.00403,-0.0687,0.5043,1.0000,-1.5189, 0.0000, 0.0000, 0.0000, 0.3186
  5.500, 0.9640, 0.01023, 0.00441,-0.0676,0.4714,1.0000,-1.6915, 0.0000, 0.0000, 0.0000, 0.3130
  6.000, 1.0120, 0.01079, 0.00485,-0.0663,0.4341,1.0000,-1.8857, 0.0000, 0.0000, 0.0000, 0.3079
  6.500, 1.0581, 0.01146, 0.00540,-0.0648,0.3913,1.0000,-2.1042, 0.0000, 0.0000, 0.0000, 0.3030
  7.000, 1.1017, 0.01228, 0.00605,-0.0630,0.3465,1.0000,-2.3333, 0.0000, 0.0000, 0.0000, 0.2983
  7.500, 1.1429, 0.01323, 0.00684,-0.0609,0.2993,1.0000,-2.5793, 0.0000, 0.0000, 0.0000, 0.2937
  8.000, 1.1812, 0.01432, 0.00776,-0.0585,0.2531,1.0000,-2.8400, 0.0000, 0.0000, 0.0000, 0.2893
  8.500, 1.2161, 0.01554, 0.00882,-0.0557,0.2109,1.0000,-3.1027, 0.0000, 0.0000, 0.0000, 0.2848
  9.000, 1.2467, 0.01688, 0.01000,-0.0523,0.1736,1.0000,-3.3588, 0.0000, 0.0000, 0.0000, 0.2803
  9.500, 1.2692, 0.01832, 0.01132,-0.0476,0.1423,1.0000,-3.6008, 0.0000, 0.0000, 0.0000, 0.2752
 10.000, 1.2890, 0.02002, 0.01293,-0.0432,0.1146,1.0000,-3.8457, 0.0000, 0.0000, 0.0000, 0.2703


